"State","Year","Month","Deaths","Population","Rate","Period"
"Vermont",2021,5,16,645570,2.47842991464907,41
"Virginia",2021,5,172,8642274,1.99021692670239,41
"Washington",2021,5,118,7738692,1.52480548392416,41
"West Virginia",2021,5,105,1782959,5.88908662509906,41
"Wisconsin",2021,5,135,5895908,2.28972365240435,41
"Wyoming",2021,5,4,578803,0.691081421485376,41
"Alabama",2021,6,76,5039877,1.50797330966609,42
"Alaska",2021,6,14,732673,1.91081150799879,42
"Arizona",2021,6,177,7276316,2.43254965837108,42
"Arkansas",2021,6,25,3025891,0.826202926675151,42
"California",2021,6,638,39237836,1.62598161631544,42
"Colorado",2021,6,115,5812069,1.97864134097513,42
"Connecticut",2021,6,116,3605597,3.21722033826853,42
"Delaware",2021,6,37,1003384,3.68752142748938,42
"District of Columbia",2021,6,32,670050,4.77576300276099,42
"Florida",2021,6,569,21781128,2.61235322615064,42
"Georgia",2021,6,123,10799566,1.138934657189,42
"Hawaii",2021,6,4,1441553,0.277478524896414,42
"Idaho",2021,6,23,1900923,1.20993854038275,42
"Illinois",2021,6,257,12671469,2.02817842193356,42
"Indiana",2021,6,159,6805985,2.33617911294251,42
"Iowa",2021,6,23,3193079,0.720307890910309,42
"Kansas",2021,6,28,2934582,0.954139294795647,42
"Kentucky",2021,6,148,4509394,3.28203745336957,42
"Louisiana",2021,6,107,4624047,2.31399032060011,42
"Maine",2021,6,43,1372247,3.13354665741663,42
"Maryland",2021,6,212,6165129,3.43869528115308,42
"Massachusetts",2021,6,184,6984723,2.63432064521385,42
"Michigan",2021,6,198,10050811,1.96999028237622,42
"Minnesota",2021,6,57,5707390,0.998705187484998,42
"Mississippi",2021,6,46,2949965,1.55934053454872,42
"Missouri",2021,6,138,6168187,2.23728625607492,42
"Montana",2021,6,4,1104271,0.362229923632876,42
"Nebraska",2021,6,10,1963692,0.509244830655724,42
"Nevada",2021,6,51,3143991,1.62214204811655,42
"New Hampshire",2021,6,34,1388992,2.44781827397134,42
"New Jersey",2021,6,246,9267130,2.65454353181621,42
"New Mexico",2021,6,61,2115877,2.88296531414633,42
"New York",2021,6,383,19835913,1.93084129780162,42
"North Carolina",2021,6,262,10551162,2.48313882395133,42
"North Dakota",2021,6,4,774948,0.516163665174954,42
"Ohio",2021,6,327,11780017,2.7758873353069,42
"Oklahoma",2021,6,31,3986639,0.777597369613853,42
"Oregon",2021,6,59,4246155,1.38949237604374,42
"Pennsylvania",2021,6,347,12964056,2.67663144929334,42
"Rhode Island",2021,6,22,1095610,2.00801380053121,42
"South Carolina",2021,6,143,5190705,2.754924427414,42
"Tennessee",2021,6,253,6975218,3.62712677940675,42
"Texas",2021,6,216,29527941,0.731510537764892,42
"Utah",2021,6,33,3337975,0.98862334199627,42
"Vermont",2021,6,15,645570,2.3235280449835,42
"Virginia",2021,6,173,8642274,2.00178795534601,42
"Washington",2021,6,110,7738692,1.42142884094625,42
"West Virginia",2021,6,90,1782959,5.0477885357992,42
"Wisconsin",2021,6,131,5895908,2.2218799886294,42
"Wyoming",2021,6,4,578803,0.691081421485376,42
"Alabama",2021,7,67,5039877,1.3293975229951,43
"Alaska",2021,7,15,732673,2.04729804428442,43
"Arizona",2021,7,175,7276316,2.40506322155332,43
"Arkansas",2021,7,20,3025891,0.660962341340121,43
"California",2021,7,612,39237836,1.55971904260979,43
"Colorado",2021,7,110,5812069,1.89261345658491,43
"Connecticut",2021,7,135,3605597,3.74417884195045,43
"Delaware",2021,7,28,1003384,2.79055675593791,43
"District of Columbia",2021,7,39,670050,5.82046115961495,43
"Florida",2021,7,494,21781128,2.26801844238737,43
"Georgia",2021,7,113,10799566,1.0463383435964,43
"Hawaii",2021,7,10,1441553,0.693696312241034,43
"Idaho",2021,7,23,1900923,1.20993854038275,43
"Illinois",2021,7,298,12671469,2.35173996006304,43
"Indiana",2021,7,171,6805985,2.51249451769288,43
"Iowa",2021,7,24,3193079,0.751625625297714,43
"Kansas",2021,7,45,2934582,1.53343815235015,43
"Kentucky",2021,7,152,4509394,3.3707411683255,43
"Louisiana",2021,7,132,4624047,2.85464226466556,43
"Maine",2021,7,40,1372247,2.91492712317826,43
"Maryland",2021,7,223,6165129,3.6171181495148,43
"Massachusetts",2021,7,185,6984723,2.64863760524218,43
"Michigan",2021,7,201,10050811,1.99983861998798,43
"Minnesota",2021,7,82,5707390,1.43673377848719,43
"Mississippi",2021,7,38,2949965,1.28815087636633,43
"Missouri",2021,7,125,6168187,2.02652740586496,43
"Montana",2021,7,4,1104271,0.362229923632876,43
"Nebraska",2021,7,4,1963692,0.20369793226229,43
"Nevada",2021,7,56,3143991,1.78117558224562,43
"New Hampshire",2021,7,27,1388992,1.94385568815371,43
"New Jersey",2021,7,221,9267130,2.38477284768855,43
"New Mexico",2021,7,73,2115877,3.45010603168332,43
"New York",2021,7,407,19835913,2.0518339639824,43
"North Carolina",2021,7,290,10551162,2.74851243872476,43
"North Dakota",2021,7,4,774948,0.516163665174954,43
"Ohio",2021,7,401,11780017,3.40406979039164,43
"Oklahoma",2021,7,29,3986639,0.727429797380701,43
"Oregon",2021,7,68,4246155,1.601448840186,43
"Pennsylvania",2021,7,370,12964056,2.85404506120615,43
"Rhode Island",2021,7,26,1095610,2.37310721880961,43
"South Carolina",2021,7,131,5190705,2.52374195798066,43
"Tennessee",2021,7,241,6975218,3.4550891456009,43
"Texas",2021,7,206,29527941,0.697644309164665,43
"Utah",2021,7,39,3337975,1.16837304054105,43
"Vermont",2021,7,20,645570,3.09803739331134,43
"Virginia",2021,7,171,8642274,1.97864589805877,43
"Washington",2021,7,142,7738692,1.83493541285788,43
"West Virginia",2021,7,93,1782959,5.21604815365917,43
"Wisconsin",2021,7,126,5895908,2.13707540891072,43
"Wyoming",2021,7,4,578803,0.691081421485376,43
"Alabama",2021,8,66,5039877,1.30955576892055,44
"Alaska",2021,8,17,732673,2.32027111685568,44
"Arizona",2021,8,192,7276316,2.63869793450422,44
"Arkansas",2021,8,41,3025891,1.35497279974725,44
"California",2021,8,642,39237836,1.636175858424,44
"Colorado",2021,8,134,5812069,2.30554730165798,44
"Connecticut",2021,8,132,3605597,3.66097486768488,44
"Delaware",2021,8,35,1003384,3.48819594492238,44
"District of Columbia",2021,8,37,670050,5.52197597194239,44
"Florida",2021,8,499,21781128,2.29097409463826,44
"Georgia",2021,8,128,10799566,1.1852328139853,44
"Hawaii",2021,8,4,1441553,0.277478524896414,44
"Idaho",2021,8,14,1900923,0.736484328928631,44
"Illinois",2021,8,258,12671469,2.03607016676598,44
"Indiana",2021,8,186,6805985,2.73288877363086,44
"Iowa",2021,8,23,3193079,0.720307890910309,44
"Kansas",2021,8,53,2934582,1.80604937943462,44
"Kentucky",2021,8,170,4509394,3.7699078856272,44
"Louisiana",2021,8,103,4624047,2.22748600954964,44
"Maine",2021,8,37,1372247,2.69630758893989,44
"Maryland",2021,8,173,6165129,2.80610511150699,44
"Massachusetts",2021,8,199,6984723,2.84907504563889,44
"Michigan",2021,8,208,10050811,2.06948474108209,44
"Minnesota",2021,8,87,5707390,1.52433949668763,44
"Mississippi",2021,8,38,2949965,1.28815087636633,44
"Missouri",2021,8,136,6168187,2.20486181758108,44
"Montana",2021,8,4,1104271,0.362229923632876,44
"Nebraska",2021,8,23,1963692,1.17126311050817,44
"Nevada",2021,8,43,3143991,1.36768839351003,44
"New Hampshire",2021,8,33,1388992,2.37582361885454,44
"New Jersey",2021,8,219,9267130,2.36319119295834,44
"New Mexico",2021,8,77,2115877,3.63915293752898,44
"New York",2021,8,450,19835913,2.26861249088963,44
"North Carolina",2021,8,256,10551162,2.42627304935703,44
"North Dakota",2021,8,4,774948,0.516163665174954,44
"Ohio",2021,8,371,11780017,3.14940122751945,44
"Oklahoma",2021,8,28,3986639,0.702346011264125,44
"Oregon",2021,8,59,4246155,1.38949237604374,44
"Pennsylvania",2021,8,340,12964056,2.62263600218944,44
"Rhode Island",2021,8,34,1095610,3.10329405536642,44
"South Carolina",2021,8,136,5190705,2.62006798691122,44
"Tennessee",2021,8,256,6975218,3.67013618785821,44
"Texas",2021,8,205,29527941,0.694257686304643,44
"Utah",2021,8,30,3337975,0.898748492723882,44
"Vermont",2021,8,16,645570,2.47842991464907,44
"Virginia",2021,8,183,8642274,2.1174982417822,44
"Washington",2021,8,158,7738692,2.0416886988137,44
"West Virginia",2021,8,112,1782959,6.28169240010567,44
"Wisconsin",2021,8,117,5895908,1.9844271654171,44
"Wyoming",2021,8,4,578803,0.691081421485376,44
"Alabama",2021,9,84,5039877,1.66670734226252,45
"Alaska",2021,9,15,732673,2.04729804428442,45
"Arizona",2021,9,157,7276316,2.15768529019355,45
"Arkansas",2021,9,35,3025891,1.15668409734521,45
"California",2021,9,592,39237836,1.50874783206699,45
"Colorado",2021,9,119,5812069,2.04746364848731,45
"Connecticut",2021,9,123,3605597,3.41136294488818,45
"Delaware",2021,9,24,1003384,2.39190579080392,45
"District of Columbia",2021,9,33,670050,4.92500559659727,45
"Florida",2021,9,467,21781128,2.1440579202326,45
"Georgia",2021,9,138,10799566,1.2778291275779,45
"Hawaii",2021,9,12,1441553,0.832435574689241,45
"Idaho",2021,9,22,1900923,1.15733251688785,45
"Illinois",2021,9,240,12671469,1.89401875978231,45
"Indiana",2021,9,199,6805985,2.9238971287771,45
"Iowa",2021,9,18,3193079,0.563719218973286,45
"Kansas",2021,9,43,2934582,1.46528534557903,45
"Kentucky",2021,9,164,4509394,3.6368523131933,45
"Louisiana",2021,9,126,4624047,2.72488579808986,45
"Maine",2021,9,46,1372247,3.352166191655,45
"Maryland",2021,9,184,6165129,2.98452797986871,45
"Massachusetts",2021,9,182,6984723,2.60568672515718,45
"Michigan",2021,9,203,10050811,2.01973751172915,45
"Minnesota",2021,9,77,5707390,1.34912806028675,45
"Mississippi",2021,9,33,2949965,1.11865734000234,45
"Missouri",2021,9,121,6168187,1.96167852887729,45
"Montana",2021,9,11,1104271,0.99613228999041,45
"Nebraska",2021,9,4,1963692,0.20369793226229,45
"Nevada",2021,9,38,3143991,1.20865485938096,45
"New Hampshire",2021,9,39,1388992,2.80779154955536,45
"New Jersey",2021,9,222,9267130,2.39556367505366,45
"New Mexico",2021,9,50,2115877,2.36308632307076,45
"New York",2021,9,408,19835913,2.05687532507326,45
"North Carolina",2021,9,248,10551162,2.35045201656462,45
"North Dakota",2021,9,4,774948,0.516163665174954,45
"Ohio",2021,9,365,11780017,3.09846751494501,45
"Oklahoma",2021,9,40,3986639,1.00335144466304,45
"Oregon",2021,9,73,4246155,1.71920243137615,45
"Pennsylvania",2021,9,340,12964056,2.62263600218944,45
"Rhode Island",2021,9,35,1095610,3.19456740993602,45
"South Carolina",2021,9,154,5190705,2.96684169106123,45
"Tennessee",2021,9,263,6975218,3.77049147424496,45
"Texas",2021,9,210,29527941,0.711190800604756,45
"Utah",2021,9,38,3337975,1.13841475745025,45
"Vermont",2021,9,23,645570,3.56274300230804,45
"Virginia",2021,9,186,8642274,2.15221132771305,45
"Washington",2021,9,132,7738692,1.7057146091355,45
"West Virginia",2021,9,92,1782959,5.15996161437251,45
"Wisconsin",2021,9,108,5895908,1.83177892192348,45
"Wyoming",2021,9,4,578803,0.691081421485376,45
"Alabama",2021,10,83,5039877,1.64686558818797,46
"Alaska",2021,10,21,732673,2.86621726199819,46
"Arizona",2021,10,162,7276316,2.22640138223793,46
"Arkansas",2021,10,35,3025891,1.15668409734521,46
"California",2021,10,613,39237836,1.56226760313693,46
"Colorado",2021,10,88,5812069,1.51409076526793,46
"Connecticut",2021,10,104,3605597,2.88440444120627,46
"Delaware",2021,10,36,1003384,3.58785868620588,46
"District of Columbia",2021,10,23,670050,3.43257965823446,46
"Florida",2021,10,488,21781128,2.24047165968631,46
"Georgia",2021,10,152,10799566,1.40746396660755,46
"Hawaii",2021,10,14,1441553,0.971174837137448,46
"Idaho",2021,10,17,1900923,0.894302399413338,46
"Illinois",2021,10,254,12671469,2.00450318743628,46
"Indiana",2021,10,168,6805985,2.46841566650529,46
"Iowa",2021,10,15,3193079,0.469766015811071,46
"Kansas",2021,10,29,2934582,0.988215698181206,46
"Kentucky",2021,10,142,4509394,3.14898188093566,46
"Louisiana",2021,10,99,4624047,2.14098169849917,46
"Maine",2021,10,50,1372247,3.64365890397283,46
"Maryland",2021,10,181,6165129,2.93586719758824,46
"Massachusetts",2021,10,199,6984723,2.84907504563889,46
"Michigan",2021,10,197,10050811,1.96004083650563,46
"Minnesota",2021,10,71,5707390,1.24400119844622,46
"Mississippi",2021,10,37,2949965,1.25425216909353,46
"Missouri",2021,10,134,6168187,2.17243737908724,46
"Montana",2021,10,4,1104271,0.362229923632876,46
"Nebraska",2021,10,4,1963692,0.20369793226229,46
"Nevada",2021,10,47,3143991,1.49491522081329,46
"New Hampshire",2021,10,35,1388992,2.51981292908814,46
"New Jersey",2021,10,245,9267130,2.64375270445111,46
"New Mexico",2021,10,47,2115877,2.22130114368652,46
"New York",2021,10,405,19835913,2.04175124180067,46
"North Carolina",2021,10,260,10551162,2.46418356575323,46
"North Dakota",2021,10,4,774948,0.516163665174954,46
"Ohio",2021,10,355,11780017,3.01357799398761,46
"Oklahoma",2021,10,57,3986639,1.42977580864483,46
"Oregon",2021,10,69,4246155,1.62499955842403,46
"Pennsylvania",2021,10,311,12964056,2.39894057847328,46
"Rhode Island",2021,10,34,1095610,3.10329405536642,46
"South Carolina",2021,10,145,5190705,2.79345483898623,46
"Tennessee",2021,10,265,6975218,3.79916441321261,46
"Texas",2021,10,167,29527941,0.565566017623782,46
"Utah",2021,10,42,3337975,1.25824788981343,46
"Vermont",2021,10,21,645570,3.2529392629769,46
"Virginia",2021,10,174,8642274,2.01335898398963,46
"Washington",2021,10,141,7738692,1.82201333248564,46
"West Virginia",2021,10,95,1782959,5.32822123223248,46
"Wisconsin",2021,10,117,5895908,1.9844271654171,46
"Wyoming",2021,10,4,578803,0.691081421485376,46
"Alabama",2021,11,53,5039877,1.05161296595135,47
"Alaska",2021,11,19,732673,2.59324418942693,47
"Arizona",2021,11,144,7276316,1.97902345087816,47
"Arkansas",2021,11,28,3025891,0.925347277876169,47
"California",2021,11,564,39237836,1.43738813730706,47
"Colorado",2021,11,94,5812069,1.6173242265362,47
"Connecticut",2021,11,117,3605597,3.24495499635705,47
"Delaware",2021,11,33,1003384,3.28887046235539,47
"District of Columbia",2021,11,31,670050,4.62652040892471,47
"Florida",2021,11,460,21781128,2.11192000708136,47
"Georgia",2021,11,133,10799566,1.2315309707816,47
"Hawaii",2021,11,4,1441553,0.277478524896414,47
"Idaho",2021,11,27,1900923,1.42036263436236,47
"Illinois",2021,11,278,12671469,2.19390506341451,47
"Indiana",2021,11,192,6805985,2.82104647600604,47
"Iowa",2021,11,12,3193079,0.375812812648857,47
"Kansas",2021,11,27,2934582,0.920062891410088,47
"Kentucky",2021,11,146,4509394,3.2376855958916,47
"Louisiana",2021,11,99,4624047,2.14098169849917,47
"Maine",2021,11,55,1372247,4.00802479437011,47
"Maryland",2021,11,165,6165129,2.67634302542575,47
"Massachusetts",2021,11,165,6984723,2.36229840467546,47
"Michigan",2021,11,193,10050811,1.92024305302328,47
"Minnesota",2021,11,81,5707390,1.4192126348471,47
"Mississippi",2021,11,34,2949965,1.15255604727514,47
"Missouri",2021,11,125,6168187,2.02652740586496,47
"Montana",2021,11,4,1104271,0.362229923632876,47
"Nebraska",2021,11,4,1963692,0.20369793226229,47
"Nevada",2021,11,46,3143991,1.46310851398748,47
"New Hampshire",2021,11,20,1388992,1.43989310233608,47
"New Jersey",2021,11,183,9267130,1.9747214078145,47
"New Mexico",2021,11,55,2115877,2.59939495537784,47
"New York",2021,11,376,19835913,1.89555177016556,47
"North Carolina",2021,11,249,10551162,2.35992964566367,47
"North Dakota",2021,11,4,774948,0.516163665174954,47
"Ohio",2021,11,337,11780017,2.8607768562643,47
"Oklahoma",2021,11,41,3986639,1.02843523077961,47
"Oregon",2021,11,50,4246155,1.17753591190147,47
"Pennsylvania",2021,11,288,12964056,2.22152696656047,47
"Rhode Island",2021,11,35,1095610,3.19456740993602,47
"South Carolina",2021,11,125,5190705,2.40815072326399,47
"Tennessee",2021,11,242,6975218,3.46942561508472,47
"Texas",2021,11,215,29527941,0.728123914904869,47
"Utah",2021,11,36,3337975,1.07849819126866,47
"Vermont",2021,11,20,645570,3.09803739331134,47
"Virginia",2021,11,168,8642274,1.94393281212792,47
"Washington",2021,11,128,7738692,1.65402628764654,47
"West Virginia",2021,11,106,1782959,5.94517316438572,47
"Wisconsin",2021,11,119,5895908,2.01834899730457,47
"Wyoming",2021,11,4,578803,0.691081421485376,47
"Alabama",2021,12,81,5039877,1.60718208003886,48
"Alaska",2021,12,4,732673,0.545946145142512,48
"Arizona",2021,12,171,7276316,2.35009034791782,48
"Arkansas",2021,12,38,3025891,1.25582844854623,48
"California",2021,12,543,39237836,1.38386836623712,48
"Colorado",2021,12,94,5812069,1.6173242265362,48
"Connecticut",2021,12,107,3605597,2.96760841547183,48
"Delaware",2021,12,47,1003384,4.68414884032434,48
"District of Columbia",2021,12,34,670050,5.07424819043355,48
"Florida",2021,12,437,21781128,2.00632400672729,48
"Georgia",2021,12,174,10799566,1.61117585651127,48
"Hawaii",2021,12,4,1441553,0.277478524896414,48
"Idaho",2021,12,15,1900923,0.789090352423533,48
"Illinois",2021,12,269,12671469,2.12287935992267,48
"Indiana",2021,12,170,6805985,2.49780156729702,48
"Iowa",2021,12,32,3193079,1.00216750039695,48
"Kansas",2021,12,28,2934582,0.954139294795647,48
"Kentucky",2021,12,146,4509394,3.2376855958916,48
"Louisiana",2021,12,98,4624047,2.11935562073655,48
"Maine",2021,12,43,1372247,3.13354665741663,48
"Maryland",2021,12,197,6165129,3.19539136975074,48
"Massachusetts",2021,12,187,6984723,2.67727152529886,48
"Michigan",2021,12,208,10050811,2.06948474108209,48
"Minnesota",2021,12,89,5707390,1.5593817839678,48
"Mississippi",2021,12,44,2949965,1.49154312000312,48
"Missouri",2021,12,130,6168187,2.10758850209956,48
"Montana",2021,12,11,1104271,0.99613228999041,48
"Nebraska",2021,12,4,1963692,0.20369793226229,48
"Nevada",2021,12,44,3143991,1.39949510033585,48
"New Hampshire",2021,12,44,1388992,3.16776482513938,48
"New Jersey",2021,12,190,9267130,2.05025719937025,48
"New Mexico",2021,12,50,2115877,2.36308632307076,48
"New York",2021,12,413,19835913,2.08208213052759,48
"North Carolina",2021,12,292,10551162,2.76746769692286,48
"North Dakota",2021,12,11,774948,1.41945007923112,48
"Ohio",2021,12,336,11780017,2.85228790416856,48
"Oklahoma",2021,12,51,3986639,1.27927309194537,48
"Oregon",2021,12,57,4246155,1.34239093956768,48
"Pennsylvania",2021,12,301,12964056,2.32180422546771,48
"Rhode Island",2021,12,27,1095610,2.46438057337921,48
"South Carolina",2021,12,144,5190705,2.77418963320011,48
"Tennessee",2021,12,236,6975218,3.38340679818179,48
"Texas",2021,12,202,29527941,0.684097817724575,48
"Utah",2021,12,40,3337975,1.19833132363184,48
"Vermont",2021,12,17,645570,2.63333178431464,48
"Virginia",2021,12,178,8642274,2.0596430985641,48
"Washington",2021,12,129,7738692,1.66694836801878,48
"West Virginia",2021,12,74,1782959,4.15040390721267,48
"Wisconsin",2021,12,111,5895908,1.88266166975468,48
"Wyoming",2021,12,4,578803,0.691081421485376,48
"Alabama",2022,1,58,5039877,1.15082173632412,49
"Alaska",2022,1,4,732673,0.545946145142512,49
"Arizona",2022,1,142,7276316,1.95153701406041,49
"Arkansas",2022,1,29,3025891,0.958395394943175,49
"California",2022,1,583,39237836,1.48581078732273,49
"Colorado",2022,1,112,5812069,1.927024610341,49
"Connecticut",2022,1,96,3605597,2.66252717649809,49
"Delaware",2022,1,38,1003384,3.78718416877287,49
"District of Columbia",2022,1,32,670050,4.77576300276099,49
"Florida",2022,1,440,21781128,2.02009739807782,49
"Georgia",2022,1,156,10799566,1.44450249204459,49
"Hawaii",2022,1,4,1441553,0.277478524896414,49
"Idaho",2022,1,30,1900923,1.57818070484707,49
"Illinois",2022,1,299,12671469,2.35963170489546,49
"Indiana",2022,1,177,6805985,2.60065222006807,49
"Iowa",2022,1,21,3193079,0.6576724221355,49
"Kansas",2022,1,34,2934582,1.158597715109,49
"Kentucky",2022,1,125,4509394,2.77199109237294,49
"Louisiana",2022,1,120,4624047,2.59512933151415,49
"Maine",2022,1,33,1372247,2.40481487662207,49
"Maryland",2022,1,202,6165129,3.27649267355152,49
"Massachusetts",2022,1,171,6984723,2.44820016484548,49
"Michigan",2022,1,196,10050811,1.95009139063504,49
"Minnesota",2022,1,90,5707390,1.57690292760789,49
"Mississippi",2022,1,50,2949965,1.69493536363991,49
"Missouri",2022,1,136,6168187,2.20486181758108,49
"Montana",2022,1,12,1104271,1.08668977089863,49
"Nebraska",2022,1,4,1963692,0.20369793226229,49
"Nevada",2022,1,43,3143991,1.36768839351003,49
"New Hampshire",2022,1,40,1388992,2.87978620467217,49
"New Jersey",2022,1,241,9267130,2.60058939499068,49
"New Mexico",2022,1,55,2115877,2.59939495537784,49
"New York",2022,1,436,19835913,2.19803343561751,49
"North Carolina",2022,1,259,10551162,2.45470593665418,49
"North Dakota",2022,1,4,774948,0.516163665174954,49
"Ohio",2022,1,341,11780017,2.89473266464726,49
"Oklahoma",2022,1,55,3986639,1.37960823641167,49
"Oregon",2022,1,63,4246155,1.48369524899586,49
"Pennsylvania",2022,1,331,12964056,2.55321328448442,49
"Rhode Island",2022,1,34,1095610,3.10329405536642,49
"South Carolina",2022,1,156,5190705,3.00537210263346,49
"Tennessee",2022,1,208,6975218,2.9819856526348,49
"Texas",2022,1,210,29527941,0.711190800604756,49
"Utah",2022,1,40,3337975,1.19833132363184,49
"Vermont",2022,1,21,645570,3.2529392629769,49
"Virginia",2022,1,160,8642274,1.85136458297897,49
"Washington",2022,1,145,7738692,1.8737016539746,49
"West Virginia",2022,1,102,1782959,5.72082700723909,49
"Wisconsin",2022,1,151,5895908,2.56109830750412,49
"Wyoming",2022,1,4,578803,0.691081421485376,49
"Alabama",2022,2,95,5039877,1.88496663708261,50
"Alaska",2022,2,12,732673,1.63783843542754,50
"Arizona",2022,2,139,7276316,1.91030735883378,50
"Arkansas",2022,2,32,3025891,1.05753974614419,50
"California",2022,2,589,39237836,1.50110215048557,50
"Colorado",2022,2,102,5812069,1.75496884156055,50
"Connecticut",2022,2,90,3605597,2.49611922796696,50
"Delaware",2022,2,34,1003384,3.38853320363889,50
"District of Columbia",2022,2,33,670050,4.92500559659727,50
"Florida",2022,2,439,21781128,2.01550626762765,50
"Georgia",2022,2,139,10799566,1.28708875893716,50
"Hawaii",2022,2,12,1441553,0.832435574689241,50
"Idaho",2022,2,12,1900923,0.631272281938827,50
"Illinois",2022,2,236,12671469,1.86245178045261,50
"Indiana",2022,2,201,6805985,2.95328302956883,50
"Iowa",2022,2,22,3193079,0.688990156522905,50
"Kansas",2022,2,38,2934582,1.29490332865124,50
"Kentucky",2022,2,142,4509394,3.14898188093566,50
"Louisiana",2022,2,106,4624047,2.2923642428375,50
"Maine",2022,2,41,1372247,2.98780030125772,50
"Maryland",2022,2,182,6165129,2.9520874583484,50
"Massachusetts",2022,2,185,6984723,2.64863760524218,50
"Michigan",2022,2,183,10050811,1.82074859431741,50
"Minnesota",2022,2,59,5707390,1.03374747476517,50
"Mississippi",2022,2,38,2949965,1.28815087636633,50
"Missouri",2022,2,117,6168187,1.89682965188961,50
"Montana",2022,2,4,1104271,0.362229923632876,50
"Nebraska",2022,2,11,1963692,0.560169313721296,50
"Nevada",2022,2,50,3143991,1.59033534129074,50
"New Hampshire",2022,2,37,1388992,2.66380223932175,50
"New Jersey",2022,2,211,9267130,2.27686457403748,50
"New Mexico",2022,2,77,2115877,3.63915293752898,50
"New York",2022,2,378,19835913,1.90563449234729,50
"North Carolina",2022,2,279,10551162,2.6442585186352,50
"North Dakota",2022,2,4,774948,0.516163665174954,50
"Ohio",2022,2,311,11780017,2.64006410177507,50
"Oklahoma",2022,2,69,3986639,1.73078124204374,50
"Oregon",2022,2,75,4246155,1.76630386785221,50
"Pennsylvania",2022,2,287,12964056,2.21381333125991,50
"Rhode Island",2022,2,27,1095610,2.46438057337921,50
"South Carolina",2022,2,152,5190705,2.92831127948901,50
"Tennessee",2022,2,255,6975218,3.65579971837439,50
"Texas",2022,2,245,29527941,0.829722600705549,50
"Utah",2022,2,31,3337975,0.928706775814678,50
"Vermont",2022,2,15,645570,2.3235280449835,50
"Virginia",2022,2,166,8642274,1.92079075484068,50
"Washington",2022,2,139,7738692,1.79616917174117,50
"West Virginia",2022,2,89,1782959,4.99170199651254,50
"Wisconsin",2022,2,121,5895908,2.05227082919204,50
"Wyoming",2022,2,4,578803,0.691081421485376,50
"Alabama",2022,3,83,5039877,1.64686558818797,51
"Alaska",2022,3,23,732673,3.13919033456945,51
"Arizona",2022,3,158,7276316,2.17142850860243,51
"Arkansas",2022,3,42,3025891,1.38802091681425,51
"California",2022,3,617,39237836,1.57246184524549,51
"Colorado",2022,3,76,5812069,1.30762384273139,51
"Connecticut",2022,3,116,3605597,3.21722033826853,51
"Delaware",2022,3,39,1003384,3.88684691005637,51
"District of Columbia",2022,3,25,670050,3.73106484590702,51
"Florida",2022,3,534,21781128,2.45166366039445,51
"Georgia",2022,3,157,10799566,1.45376212340385,51
"Hawaii",2022,3,4,1441553,0.277478524896414,51
"Idaho",2022,3,26,1900923,1.36775661086746,51
"Illinois",2022,3,262,12671469,2.06763714609569,51
"Indiana",2022,3,168,6805985,2.46841566650529,51
"Iowa",2022,3,26,3193079,0.814261094072524,51
"Kansas",2022,3,43,2934582,1.46528534557903,51
"Kentucky",2022,3,139,4509394,3.08245409471871,51
"Louisiana",2022,3,128,4624047,2.76813795361509,51
"Maine",2022,3,52,1372247,3.78940526013174,51
"Maryland",2022,3,187,6165129,3.03318876214918,51
"Massachusetts",2022,3,200,6984723,2.86339200566723,51
"Michigan",2022,3,194,10050811,1.93019249889387,51
"Minnesota",2022,3,95,5707390,1.66450864580833,51
"Mississippi",2022,3,50,2949965,1.69493536363991,51
"Missouri",2022,3,122,6168187,1.97789074812421,51
"Montana",2022,3,15,1104271,1.35836221362329,51
"Nebraska",2022,3,11,1963692,0.560169313721296,51
"Nevada",2022,3,43,3143991,1.36768839351003,51
"New Hampshire",2022,3,39,1388992,2.80779154955536,51
"New Jersey",2022,3,225,9267130,2.42793615714898,51
"New Mexico",2022,3,59,2115877,2.7884418612235,51
"New York",2022,3,412,19835913,2.07704076943673,51
"North Carolina",2022,3,311,10551162,2.94754264980483,51
"North Dakota",2022,3,4,774948,0.516163665174954,51
"Ohio",2022,3,370,11780017,3.14091227542371,51
"Oklahoma",2022,3,55,3986639,1.37960823641167,51
"Oregon",2022,3,65,4246155,1.53079668547192,51
"Pennsylvania",2022,3,358,12964056,2.76148143759947,51
"Rhode Island",2022,3,35,1095610,3.19456740993602,51
"South Carolina",2022,3,147,5190705,2.83198525055845,51
"Tennessee",2022,3,293,6975218,4.2005855587596,51
"Texas",2022,3,256,29527941,0.866975452165798,51
"Utah",2022,3,46,3337975,1.37808102217662,51
"Vermont",2022,3,11,645570,1.70392056632124,51
"Virginia",2022,3,188,8642274,2.17535338500029,51
"Washington",2022,3,151,7738692,1.95123413620803,51
"West Virginia",2022,3,87,1782959,4.87952891793922,51
"Wisconsin",2022,3,117,5895908,1.9844271654171,51
"Wyoming",2022,3,4,578803,0.691081421485376,51
