ID,WEEK,OBSDATE,OVERCROWDING,crowd3groups,crowd2groups,start.time,DAYFREE,stop.time,EVENT,VIOEVENT,REGION,RETURNS,OFFSCAT2_1,OFFSCAT2_2,OFFSCAT2_4,OFFSCAT2_5,PALWEEK,SEX_FLAG,STRIKE,AVCLOCK,CVCLOCK,PRIORSER,PRIORVIO,AGERLSE_G_1,AGERLSE_G_3,REGION_1,REGION_2,REGION_4,BLACK,LEVELTYPE_1,LEVELTYPE_2,LEVELTYPE_3,LEVELTYPE_4,LEVELTYPE_5,AGEFIRST,MALE,MH_FLAG,CONC_DIS_STD,RES_STAB_STD,PUB_ASSI_STD,PUNITIVE_STD,ADJRATE1_STD,SAMHSA_C_STD,MALEPA,BLACKPA
1763,80,2004-07-04,197,medium,high,0,340,340,1,4,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1,0,-0.5702906251,-0.6466246247,-0.6353022456,-0.8042349219,1.2893944979,1.3316327333,1,0
1763,88,2004-08-29,197,medium,high,340,396,736,1,3,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1,0,-0.5702906251,-0.6466246247,-0.6353022456,-0.8042349219,1.2893944979,1.3316327333,1,0
1763,104,2004-12-26,197,medium,high,736,515,1251,0,0,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,-0.5702906251,-0.6466246247,-0.6353022456,-0.8042349219,1.2893944979,1.3316327333,1,0
1764,104,2004-12-26,187.5,low,low,0,1270,1270,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22,1,0,1.2633513212,-1.0675230026,-0.1566277146,-0.8042349219,1.2893944979,1.2089048624,1,1
1765,104,2004-12-26,211.8,high,high,0,73,73,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,1,0,1.2113231421,-1.3037372828,0.9604358673,-0.8042349219,1.2893944979,1.1628818512,0,1
1766,25,2003-06-15,188.6,low,low,0,138,138,1,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,48,1,1,1.9477894306,1.151701808,0.0955701098,1.2404088974,-0.3917624652,-1.199629426,1,0
1766,95,2004-10-17,193.7,medium,high,138,314,452,1,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,48,1,1,1.3549438715,0.1153128371,-1.3153585196,1.2404088974,-0.3917624652,-1.199629426,1,0
1766,104,2004-12-26,193.7,medium,high,452,384,836,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,48,1,1,1.3549438715,0.1153128371,-1.3153585196,1.2404088974,-0.3917624652,-1.199629426,1,0
1767,57,2004-01-25,190.3,medium,high,0,235,235,1,5,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,1,0,0.1656339318,0.3634586632,-0.0858861357,1.3822122812,-0.0002015339,-1.1075835228,0,0
1767,104,2004-12-26,190.3,medium,high,235,571,806,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26,1,0,0.1656339318,0.3634586632,-0.0858861357,1.3822122812,-0.0002015339,-1.1075835228,1,0
1768,104,2004-12-26,185.8,low,low,0,1115,1115,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1,0,-0.5362217426,-1.4285466671,0.2380920947,-0.8042349219,1.2893944979,1.2089048624,1,0
1769,104,2004-12-26,186.2,low,low,0,814,814,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,1,0,-1.8828796148,-1.7898628712,-0.3420983851,-1.8153613806,-1.0048490763,0.1043540612,1,0
1770,104,2004-12-26,187.2,low,low,0,782,782,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,1,0,0.3529899418,0.6824153066,0.3345923126,-0.8042349219,1.2893944979,1.070835948,1,1
1771,60,2004-02-15,184.2,low,low,0,535,535,1,2,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,35,1,0,-0.8107789755,-0.3765640557,-0.2481291145,-0.7997999191,-0.5156743526,-0.0950787142,1,1
1771,62,2004-02-29,184.2,low,low,535,549,1084,1,3,2,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,35,1,0,-0.9519736767,0.1086635515,0.6810637712,-0.7997999191,-0.5156743526,-0.1717836261,1,1
1771,104,2004-12-26,184.2,low,low,1084,850,1934,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35,1,0,-1.0501765013,-0.3422777057,-1.2602411509,0.5710824728,-0.4055785835,-0.8774688244,1,1
1772,22,2003-05-25,187.5,low,low,0,122,122,1,2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,34,1,0,0.8702651858,-0.2899943292,-0.4145682454,-0.8042349219,1.2893944979,1.2089048624,1,0
1772,83,2004-07-25,187.5,low,low,122,549,671,1,3,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,34,1,0,0.8702651858,-0.2899943292,-0.4145682454,-0.8042349219,1.2893944979,1.2089048624,1,0
1772,104,2004-12-26,187.5,low,low,671,703,1374,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,34,1,0,0.8702651858,-0.2899943292,-0.4145682454,-0.8042349219,1.2893944979,1.2089048624,1,0
1773,104,2004-12-26,181.5,low,low,0,3848,3848,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,1,0,-0.5793300271,1.5357018709,-1.2755391598,-0.8042349219,1.2893944979,1.1015179157,0,1
1774,104,2004-12-26,188.4,low,low,0,724,724,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32,1,0,0.2006539255,-0.5832265615,-1.2705569267,0.8688815832,-0.9252591729,-0.8774688244,1,1
1775,104,2004-12-26,185.3,low,low,0,1390,1390,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,21,1,1,-1.1517833471,0.5458400846,-0.1183251068,-0.7997999191,-0.5156743526,-0.0797377303,1,0
1776,7,2003-02-09,188.4,low,low,0,28,28,1,5,1,5,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,21,1,1,0.7084715962,-0.3714326918,-0.4544790387,1.4208112955,-0.6892802119,-1.0462195873,1,0
1776,23,2003-06-01,190.1,medium,high,28,13,41,1,2,1,6,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,21,1,1,0.7084715962,-0.3714326918,-0.4544790387,1.4208112955,-0.6892802119,-1.0462195873,1,0
1776,29,2003-07-13,190.1,medium,high,41,55,96,1,4,1,6,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,21,1,1,0.7084715962,-0.3714326918,-0.4544790387,1.4208112955,-0.6892802119,-1.0462195873,1,0
1776,86,2004-08-15,196.7,medium,high,96,12,108,1,1,1,8,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,21,1,1,0.7084715962,-0.3714326918,-0.4544790387,1.4208112955,-0.6892802119,-1.0462195873,1,0
1776,104,2004-12-26,196.7,medium,high,108,145,253,0,0,1,8,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,21,1,1,0.7084715962,-0.3714326918,-0.4544790387,1.4208112955,-0.6892802119,-1.0462195873,1,0
1777,104,2004-12-26,208.6,high,high,0,116,116,0,0,4,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,36,1,0,1.0794440508,1.211579442,0.9785666466,0.8957823515,-0.4563067555,-1.0001966953,1,0
1778,104,2004-12-26,185.2,low,low,0,1083,1083,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,1,0,-0.5534422994,-0.4010723829,-0.7145885825,0.2201542854,-1.6917542219,-1.4297442436,1,0
1779,104,2004-12-26,204.2,medium,high,0,1751,1751,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37,1,0,-0.6831600666,1.5799106359,-1.462884903,0.8747732043,-0.4233145416,1.1935638189,1,0
1780,104,2004-12-26,208.4,high,high,0,158,158,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,19,1,0,0.2502815127,0.0153638748,-0.3490281105,-0.8042349219,1.2893944979,1.1782228947,1,1
1781,104,2004-12-26,189.5,low,low,0,831,831,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,48,1,0,0.1959567815,1.9525905848,-0.5145859122,-0.8042349219,1.2893944979,1.2089048624,1,0
1782,104,2004-12-26,191.4,medium,high,0,298,298,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,27,1,1,0.0672095492,-0.7792180181,-0.4685561657,1.2404088974,-0.3917624652,-1.153606534,1,0
1783,0,2011-01-29,203.6,medium,high,0,81,81,1,3,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,21,0,1,-1.003149271,-1.2585875988,-0.1771068424,0.8957823515,-0.4563067555,-0.8928098083,1,0
1783,104,2004-12-26,204.3,medium,high,81,338,419,0,0,4,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,21,0,1,1.7983577251,1.571158886,-0.2477452904,0.8957823515,-0.4563067555,-0.2791705132,0,1
1784,47,2003-11-16,189,low,low,0,255,255,1,4,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,1,0,0.4980231822,0.1889424771,0.3796040118,1.2102575302,-2.2724547386,-1.0462195873,0,0
1784,104,2004-12-26,193.2,medium,high,255,208,463,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24,1,0,0.0450398475,-0.7564129829,0.8660818338,1.2404088974,-0.3917624652,-1.199629426,1,0
1785,104,2004-12-26,188.4,low,low,0,702,702,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,18,1,1,-0.108876206,-0.036736723,-1.2019031048,1.3822122812,-0.0002015339,-1.1075835228,0,1
1786,59,2004-02-08,204.3,medium,high,0,44,44,1,4,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,36,1,0,-0.0592570566,2.0691215992,-1.0957924128,0.5710824728,-0.4055785835,-1.0001966953,0,0
1786,74,2004-05-23,204.3,medium,high,44,149,193,1,2,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,36,1,0,-0.0592570566,2.0691215992,-1.0957924128,0.5710824728,-0.4055785835,-1.0001966953,0,0
1786,104,2004-12-26,204.3,medium,high,193,366,559,0,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,36,1,0,-0.0592570566,2.0691215992,-1.0957924128,0.5710824728,-0.4055785835,-1.0001966953,0,0
1787,104,2004-12-26,197.7,medium,high,0,724,724,0,0,4,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,19,1,0,-0.9815702438,1.9436794519,-0.7119271159,0.5710824728,-0.4055785835,-1.0001966953,0,1
1788,104,2004-12-26,204.5,medium,high,0,863,863,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,37,1,0,0.004656639,-0.1066713557,0.2934907973,0.8957823515,-0.4563067555,0.0736720935,1,0
1789,104,2004-12-26,199.7,medium,high,0,1011,1011,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,40,1,0,0.5444902778,1.0521469116,-0.6444222927,0.5710824728,-0.4055785835,-1.0001966953,0,0
1790,100,2004-11-21,206.7,high,high,0,51,51,1,2,4,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,19,0,0,-0.5143044591,0.7674859762,0.0907458216,0.8747732043,-0.4233145416,1.2549277544,0,0
1790,103,2004-12-12,206.7,high,high,51,72,123,1,4,4,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,19,0,0,-0.5143044591,0.7674859762,0.0907458216,0.8747732043,-0.4233145416,1.2549277544,0,0
1790,104,2004-12-26,206.7,high,high,123,86,209,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,19,0,0,-0.5143044591,0.7674859762,0.0907458216,0.8747732043,-0.4233145416,1.2549277544,0,0
1791,39,2003-09-21,179.5,low,low,0,781,781,1,2,2,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,1,1,0,0,0,0,41,1,0,-0.5487895608,-0.4475281239,0.1248806864,-0.0823689327,-0.749428153,-0.2178065777,1,0
1791,104,2004-12-26,179.5,low,low,781,1243,2024,0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,1,0,0,0,0,1,41,1,0,-0.7747437358,0.4018285871,-0.1845448911,-1.0230289698,-1.7025355101,-0.7547409534,1,0
1792,104,2004-12-26,193.7,medium,high,0,387,387,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25,1,1,-0.5568966269,0.3139292896,-1.5851358175,0.5909893513,-0.447514087,-1.1689474583,0,0
1793,104,2004-12-26,188.9,low,low,0,942,942,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,0,0,1.0441768169,0.4836187363,0.3537311852,1.3822122812,-0.0002015339,-1.0922425985,0,0
1794,6,2003-02-02,185.4,low,low,0,623,623,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,29,1,0,-1.2981443405,-0.1487638801,-1.3426414728,-0.7997999191,-0.5156743526,-0.1257606745,1,0
1794,104,2004-12-26,189.2,low,low,623,185,808,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,29,1,0,-0.7968730927,-0.5644103885,0.1156695187,-0.7997999191,-0.5156743526,-0.3405344486,1,0
1795,104,2004-12-26,188.9,low,low,0,944,944,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,46,1,0,0.755925715,0.6654213071,-0.074285157,0.292335242,-0.9706577063,-0.923491776,1,1
1796,104,2004-12-26,181.5,low,low,0,1060,1060,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,1,0,0.1973220706,0.8936812878,-0.923387289,-0.8042349219,1.2893944979,1.1628818512,1,1
1797,101,2004-11-28,196.7,medium,high,0,124,124,1,5,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,35,0,1,-0.2101138532,-0.5264235139,0.7324015498,-0.5132143497,-1.6860771179,-0.9695147276,1,0
1797,103,2004-12-12,196.7,medium,high,124,138,262,1,2,1,4,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,35,0,1,-0.2101138532,-0.5264235139,0.7324015498,-0.5132143497,-1.6860771179,-0.9695147276,1,0
1797,104,2004-12-26,196.7,medium,high,262,152,414,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35,0,1,-0.2101138532,-0.5264235139,0.7324015498,-0.5132143497,-1.6860771179,-0.9695147276,1,0
1798,104,2004-12-26,186.7,low,low,0,390,390,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,36,1,0,0.8366298676,1.5497405529,0.3789556921,-2.7995643616,-0.4943807423,0.0429901294,0,1
1799,104,2004-12-26,185.6,low,low,0,416,416,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,35,1,0,-1.1070775986,-1.6016229391,0.6366801262,-2.7995643616,-0.4943807423,-0.3558754325,0,1
1800,104,2004-12-26,184.7,low,low,0,525,525,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,0,0,-0.3017356396,0.9215468168,1.6504766941,-0.7997999191,-0.5156743526,-0.1717836261,0,0
1801,30,2003-07-20,184.8,low,low,0,159,159,1,3,2,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,1,0,2.6561398506,1.2076665163,0.8273063302,-1.8153613806,-1.0048490763,0.0429901294,1,0
1801,104,2004-12-26,191.1,medium,high,159,97,256,0,0,2,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,1,0,2.1164131165,0.4868908226,1.2829760313,-1.8153613806,-1.0048490763,0.0429901294,1,0
1802,104,2004-12-26,187.2,low,low,0,1748,1748,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,30,1,0,1.3456720114,-0.2375241816,-0.2872531712,-1.8153613806,-1.0048490763,0.0583311133,1,0
1803,104,2004-12-26,189.6,low,low,0,1748,1748,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,0,0.088058427,0.3227234483,-0.2941627204,-0.8042349219,1.2893944979,1.0401539803,0,0
1804,4,2003-01-19,183,low,low,0,180,180,1,5,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,32,1,0,1.3455365896,-0.495833993,-0.3202444613,-0.8042349219,1.2893944979,1.1628818512,1,0
1804,104,2004-12-26,183,low,low,180,887,1067,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,32,1,0,1.3455365896,-0.495833993,-0.3202444613,-0.8042349219,1.2893944979,1.1628818512,1,1
1805,23,2003-06-01,200.2,medium,high,0,37,37,1,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1,0,-0.5565539002,-0.3182590902,0.1138246804,-0.8042349219,1.2893944979,1.1475409269,0,0
1805,104,2004-12-26,200.5,medium,high,37,390,427,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1,0,-1.235481143,-1.8717502356,0.9079051614,-0.8042349219,1.2893944979,1.4390195608,1,1
1806,59,2004-02-08,184,low,low,0,753,753,1,2,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,1,0,0.2753098905,-0.0894319713,-0.5264044404,-0.8042349219,1.2893944979,1.2242457867,0,1
1806,104,2004-12-26,211.5,high,high,753,106,859,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,17,1,0,0.2753098905,-0.0894319713,-0.5264044404,-0.8042349219,1.2893944979,1.2242457867,1,1
1807,104,2004-12-26,196.2,medium,high,0,464,464,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1,0,-0.1801164001,0.4963090718,0.87775141,-0.8042349219,1.2893944979,1.2089048624,0,1
1808,8,2003-02-16,179.3,low,low,0,83,83,1,2,2,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,26,1,0,1.4513984919,-0.4619164765,0.0297577083,-0.8042349219,1.2893944979,1.2089048624,1,1
1808,14,2003-03-30,179.3,low,low,83,125,208,1,4,2,4,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,26,1,0,1.4513984919,-0.4619164765,0.0297577083,-0.8042349219,1.2893944979,1.2089048624,1,1
1808,104,2004-12-26,187.7,low,low,208,284,492,0,0,2,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,26,1,0,0.4532208145,-0.4071538746,0.3613726497,-0.0823689327,-0.749428153,-0.0797377303,1,1
1809,104,2004-12-26,191.6,medium,high,0,1720,1720,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,1,1,0.1939526498,-0.4015623629,0.6069130898,-0.8042349219,1.2893944979,1.1782228947,0,0
1810,104,2004-12-26,198.3,medium,high,0,687,687,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,20,1,0,-1.096393466,-0.8654404879,-1.4483101368,0.8747732043,-0.4233145416,1.1782228947,1,0
1811,104,2004-12-26,185,low,low,0,1433,1433,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1,0,-0.5568966269,0.3139292896,-1.5851358175,0.5909893513,-0.447514087,-1.1689474583,1,0
1812,104,2004-12-26,187.7,low,low,0,292,292,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,18,1,0,-1.1276410818,-1.4658229351,-1.0188268423,-0.7997999191,-0.5156743526,-0.1717836261,1,1
1813,104,2004-12-26,186.9,low,low,0,1187,1187,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,1,0,0.468087703,-0.7673288584,-0.8747408986,1.2404088974,-0.3917624652,-1.2456524372,1,0
1814,104,2004-12-26,190.3,medium,high,0,567,567,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,19,1,0,0.3241144121,-0.9659097195,0.0068139564,0.8688815832,-0.9252591729,-1.0155376196,1,0
1815,46,2003-11-09,205.5,high,high,0,4,4,1,3,4,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,32,1,1,0.7840421796,0.7699479461,-1.4835435152,1.0415363312,-0.458248049,-1.2303113937,0,0
1815,104,2004-12-26,205.5,high,high,4,417,421,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,32,1,1,-1.0464342833,0.6657916903,-0.1857217252,0.5710824728,-0.4055785835,-1.0001966953,1,0
1816,72,2004-05-09,205.8,high,high,0,222,222,1,5,4,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,25,1,0,-0.4748879969,0.1335787624,0.7638460398,0.8957823515,-0.4563067555,0.1043540612,1,1
1816,104,2004-12-26,205.8,high,high,222,453,675,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0,-0.8083612919,-1.1726708412,0.2939354181,0.8957823515,-0.4563067555,-0.7854229212,0,0
1817,7,2003-02-09,204.6,medium,high,0,157,157,1,5,4,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0,-1.3158903122,-0.8006626964,0.1691567749,0.5710824728,-0.4055785835,-0.9695147276,1,1
1817,60,2004-02-15,205.5,high,high,157,110,267,1,3,4,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0,0.5805737376,-0.3625202477,0.2297946215,1.0415363312,-0.458248049,0.0890130773,1,1
1817,65,2004-03-21,203.4,medium,high,267,18,285,1,4,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0,-0.0028099753,0.1903885901,-0.455209583,0.8957823515,-0.4563067555,0.2731048763,1,1
1817,104,2004-12-26,203.4,medium,high,285,298,583,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0,-1.0501765013,-0.3422777057,-1.2602411509,0.5710824728,-0.4055785835,-0.8774688244,0,0
1818,104,2004-12-26,207.9,high,high,0,139,139,0,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,31,1,0,-0.442719698,0.9654038548,-1.044465661,0.5710824728,-0.4055785835,-1.0001966953,1,0
1819,82,2004-07-18,180,low,low,0,755,755,1,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,27,1,0,0.6802989841,1.7865428925,-0.836884439,-1.8153613806,-1.0048490763,0.0429901294,0,1
1819,104,2004-12-26,187.7,low,low,755,44,799,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,27,1,0,0.4532208145,-0.4071538746,0.3613726497,-0.0823689327,-0.749428153,-0.0797377303,0,1
1820,10,2003-03-02,186.9,low,low,0,291,291,1,4,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,1,0,0.7340235114,-0.7098841071,-0.2037606686,1.3822122812,-0.0002015339,-1.0769015551,1,0
1820,104,2004-12-26,186.9,low,low,291,956,1247,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,27,1,0,0.7340235114,-0.7098841071,-0.2037606686,1.3822122812,-0.0002015339,-1.0769015551,0,0
1821,10,2003-03-02,185.2,low,low,0,353,353,1,4,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23,1,0,1.0441768169,0.4836187363,0.3537311852,1.3822122812,-0.0002015339,-1.0922425985,1,0
1821,66,2004-03-28,185.2,low,low,353,745,1098,1,3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23,1,0,1.0441768169,0.4836187363,0.3537311852,1.3822122812,-0.0002015339,-1.0922425985,1,0
1821,104,2004-12-26,185.2,low,low,1098,1018,2116,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,23,1,0,1.0441768169,0.4836187363,0.3537311852,1.3822122812,-0.0002015339,-1.0922425985,0,0
1822,104,2004-12-26,188.4,low,low,0,3057,3057,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1,0,0.9746425748,0.4367385209,0.3217164874,1.0647583008,0.2281136513,-1.2916753292,1,0
1823,104,2004-12-26,201.5,medium,high,0,1212,1212,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,1,0,-1.0501765013,-0.3422777057,-1.2602411509,0.8747732043,-0.4233145416,-0.8774688244,1,0
1824,104,2004-12-26,208.6,high,high,0,133,133,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41,1,1,0.928041935,2.1163725853,0.0428317152,-0.8042349219,1.2893944979,1.1628818512,1,0
1825,104,2004-12-26,186.9,low,low,0,950,950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,28,0,0,0.9699960947,0.4821234047,-0.4512135386,1.2404088974,-0.3917624652,-1.199629426,1,1
1826,104,2004-12-26,203.4,medium,high,0,558,558,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61,1,0,0.0742762908,1.1776157618,0.2891131341,0.5710824728,-0.4055785835,-1.0001966953,1,0
