ID,SeriousScore,Date
2874,1,1960-11-20
2874,1,1963-07-06
2874,1,1963-09-21
2874,200,1963-10-01
2875,200,1961-03-09
2875,19,1962-02-25
2875,400,1963-02-06
2876,1,1962-02-27
2877,20,1960-03-25
2877,300,1960-06-19
2877,31,1960-09-28
2877,115,1960-11-02
2878,40,1962-12-14
2879,19,1962-05-25
2880,200,1962-09-08
2881,1,1959-05-13
2881,1,1959-07-28
2881,200,1959-12-06
2881,200,1959-12-18
2881,1,1959-12-18
2881,400,1960-08-26
2881,200,1962-06-03
2881,100,1962-06-29
2882,30,1958-04-11
2883,100,1958-04-12
2883,1,1959-06-30
2883,1,1959-08-06
2883,1,1959-10-29
2883,1,1960-05-27
2883,19,1962-10-02
2884,1,1962-08-29
2885,74,1952-11-04
2885,19,1956-10-04
2886,19,1960-10-02
2886,74,1963-06-15
2887,1,1955-06-20
2887,1,1959-08-12
2887,200,1961-01-09
2887,19,1961-06-04
2887,1700,1961-10-01
2887,20,1961-10-01
2887,19,1962-03-13
2887,500,1962-04-26
2887,19,1962-04-26
2887,1,1962-05-24
2887,74,1962-08-06
2887,400,1962-10-29
2888,74,1959-06-18
2889,30,1959-07-13
2889,1,1959-12-17
2889,19,1961-01-02
2890,114,1956-12-11
2890,19,1957-03-31
2890,1,1959-07-05
2890,200,1960-02-14
2890,400,1960-02-15
2890,300,1960-03-17
2890,300,1960-03-18
2890,1,1961-07-13
2890,1,1961-07-16
2890,1,1961-08-17
2890,1,1961-09-07
2890,300,1961-09-08
2890,200,1962-01-21
2891,19,1961-02-22
2892,1,1960-02-02
2893,1,1961-06-22
2894,400,1962-05-27
2895,1,1953-02-03
2895,152,1955-07-09
2895,100,1955-07-22
2895,1,1955-08-19
2895,19,1955-11-11
2895,19,1955-12-03
2895,300,1958-01-09
2895,1,1958-05-25
2895,30,1960-04-25
2895,30,1961-03-19
2895,100,1961-05-26
2895,152,1961-05-26
2895,152,1961-06-27
2895,30,1961-08-27
2896,74,1958-10-10
2896,1,1960-11-23
2896,19,1962-10-31
2897,22,1962-05-02
2898,19,1960-09-08
2898,19,1963-02-18
2899,1,1961-08-30
2899,1,1961-11-12
2900,1,1958-01-22
2901,400,1961-03-03
2901,19,1962-04-14
2902,300,1956-06-16
2902,19,1957-06-20
2903,3200,1958-02-13
2903,200,1960-01-30
2903,1,1960-05-17
2903,1,1960-06-03
2903,400,1960-10-11
2903,353,1960-10-11
2903,100,1961-10-07
2903,19,1961-10-07
2903,19,1962-12-14
2904,1,1962-05-20
2905,1,1957-04-29
2905,133,1962-02-23
2905,40,1962-12-14
2906,1,1957-07-16
2906,100,1962-10-29
2907,19,1961-02-16
2908,200,1957-07-15
2908,1,1958-12-09
2908,1,1958-12-09
2908,1,1960-06-02
2908,2700,1961-10-07
2909,1,1957-05-04
2910,100,1961-04-01
2910,41,1961-08-12
2910,200,1961-08-16
2910,500,1962-03-31
2910,152,1962-08-23
2911,122,1961-03-25
2912,200,1959-10-09
2913,1,1962-06-09
2913,1,1962-06-30
2914,1,1959-09-13
2915,36,1952-12-30
2917,19,1962-05-31
2918,200,1962-10-19
2919,1,1962-01-06
2920,1,1962-03-27
2920,1,1962-05-13
2921,1,1960-08-27
2922,114,1961-04-07
2923,1,1961-04-30
2924,200,1958-02-14
2924,200,1958-07-29
2924,74,1959-12-07
2924,19,1960-01-07
2924,1,1960-07-05
2924,1,1960-07-18
2924,1,1960-08-28
2924,122,1960-11-10
2924,1,1961-07-07
2924,19,1961-08-09
2924,1,1961-11-02
2924,19,1961-11-14
2924,200,1963-01-22
2924,300,1963-10-18
2925,100,1959-09-27
2925,500,1960-07-31
2925,200,1961-02-26
2925,200,1961-08-31
2925,300,1961-09-11
2925,1,1962-05-09
2926,400,1960-05-31
2926,200,1962-08-31
2927,1,1960-01-28
2928,200,1956-06-15
2929,1,1960-02-17
2929,30,1962-07-14
2930,1,1961-10-19
2931,22,1959-05-22
2931,201,1959-07-10
2932,100,1962-03-01
2933,30,1954-11-02
2933,30,1954-11-05
2933,1,1955-03-21
2933,100,1955-09-23
2933,200,1955-11-14
2933,31,1955-11-26
2933,100,1956-02-09
2933,200,1956-02-24
2933,1,1957-08-15
2933,100,1958-01-27
2933,200,1958-08-28
2933,30,1959-09-29
2933,19,1960-04-29
2933,1,1960-05-19
2933,100,1960-07-06
2933,200,1960-07-10
2934,278,1960-11-22
2934,1,1962-07-30
2935,19,1956-07-25
2936,1,1956-01-10
2936,100,1956-05-22
2936,1,1956-08-22
2936,1,1960-11-08
2936,1,1961-03-21
2936,1,1961-06-09
2936,19,1962-03-23
2936,200,1962-09-16
2936,200,1963-03-08
2937,100,1959-01-13
2938,300,1957-06-02
2938,400,1959-12-27
2938,1,1960-08-01
2938,1,1961-04-03
2939,152,1957-08-09
2939,200,1959-06-10
2939,200,1960-01-09
2939,30,1960-02-02
2939,30,1960-02-03
2939,100,1960-03-16
2939,1,1961-06-19
2939,1,1961-10-17
2940,19,1958-06-29
2941,19,1958-03-04
2941,19,1958-03-29
2941,114,1958-09-09
2941,160,1959-06-02
2941,100,1960-03-01
2941,19,1960-07-06
2941,19,1960-11-09
2941,1,1960-11-23
2941,100,1960-12-26
2941,100,1961-06-21
2941,100,1961-09-24
2941,2800,1962-04-14
2942,87,1958-05-24
2942,19,1958-09-24
2942,1,1958-11-08
2942,1,1959-05-16
2943,100,1957-02-03
2943,1,1958-10-02
2943,1,1962-04-10
2944,2,1960-12-06
2944,1,1961-01-06
2944,114,1961-01-06
2944,1,1961-04-20
2944,31,1961-04-21
2944,1,1961-05-11
2944,1,1961-06-01
2944,1,1961-06-14
2944,1,1961-10-26
2944,200,1961-11-15
2945,5,1962-03-17
2946,114,1960-02-02
2947,1,1961-10-05
2947,100,1961-12-01
2949,19,1960-04-15
2950,1,1961-07-26
2950,19,1962-06-13
2950,63,1962-12-22
2951,100,1957-01-23
2951,63,1962-09-28
2952,200,1959-11-21
2952,200,1961-02-17
2952,100,1961-03-21
2954,1,1962-09-06
2955,1,1961-07-25
2956,1,1958-07-16
2956,1,1959-06-09
2956,348,1959-07-17
2956,1,1960-05-06
2956,152,1960-07-12
2956,100,1960-07-19
2956,200,1960-07-31
2956,1,1962-03-20
2956,19,1962-05-22
2956,1,1962-09-09
2957,200,1959-01-17
2957,1,1960-08-02
2957,200,1962-05-30
2957,19,1962-10-05
2957,40,1963-03-27
2958,1,1960-11-16
2958,1,1961-04-20
2959,19,1963-07-17
2960,152,1956-07-13
2960,114,1959-01-30
2960,100,1959-11-16
2960,100,1960-02-20
2960,1,1960-10-11
2960,1,1960-10-11
2961,114,1962-01-23
2962,100,1958-03-18
2963,22,1962-10-28
2964,40,1961-06-30
2964,1,1961-10-26
2964,48,1963-01-17
2965,300,1959-11-08
2965,19,1962-11-24
2966,1,1959-09-30
2966,1,1959-10-20
2966,1,1959-10-23
2966,700,1959-11-13
2966,1,1961-11-14
2966,1,1962-03-26
2967,19,1956-07-31
2968,114,1960-04-13
2968,19,1961-01-25
2968,500,1961-03-21
2969,2,1960-09-20
2969,19,1961-03-01
2969,30,1961-03-28
2969,1,1961-03-29
2969,19,1962-08-20
2970,200,1963-02-11
2971,87,1957-04-07
2971,100,1960-04-12
2971,200,1962-02-03
2971,240,1962-02-03
2972,1,1960-07-26
2973,1,1958-09-16
2974,1,1960-07-02
2974,19,1962-04-18
2975,300,1963-04-03
2976,100,1960-09-29
2977,300,1960-05-31
2978,30,1962-06-17
2979,400,1962-09-16
2981,22,1960-08-04
2982,22,1962-10-11
2982,63,1962-10-28
2983,19,1956-06-21
2983,1,1961-10-29
2984,40,1963-04-19
2985,19,1955-12-02
2985,200,1958-06-04
2985,1,1958-06-04
2985,200,1960-05-08
2986,1,1961-11-05
2987,63,1963-09-27
2988,74,1956-08-20
2989,19,1962-05-29
2989,40,1962-11-30
2990,19,1962-05-29
2992,19,1960-08-16
2993,1,1959-07-29
2993,1,1959-12-03
2993,1,1961-07-26
2993,600,1962-10-18
2994,48,1961-02-17
2995,1,1961-02-21
2996,1,1955-05-28
2996,30,1959-06-16
2996,30,1959-08-24
2996,1,1960-06-05
2996,1,1962-03-29
2997,1,1962-08-02
2997,200,1962-10-14
2998,278,1958-03-23
2999,1,1961-07-08
3000,1,1961-04-22
3002,1,1956-07-09
3002,100,1957-04-19
3002,100,1958-05-25
3002,300,1958-09-01
3002,19,1961-03-14
3002,1,1961-06-28
3002,1,1961-07-08
3002,1,1961-08-22
3002,1,1961-09-01
3002,1,1961-10-18
3002,100,1962-01-07
3003,22,1960-11-26
3003,36,1962-03-12
3004,1,1962-03-04
3004,1,1962-08-09
3005,1,1962-02-27
3005,40,1963-01-11
3005,40,1963-02-17
3006,1,1958-10-27
3006,1,1962-11-07
3007,74,1952-11-17
3007,200,1957-12-02
3007,1,1960-06-25
3007,200,1960-09-24
3007,1,1960-09-24
3008,152,1953-12-21
3008,278,1954-02-14
3008,278,1954-11-18
3008,278,1955-04-03
3008,1,1955-04-12
3008,278,1955-08-01
3008,122,1955-09-27
3008,1,1958-04-28
3008,1,1958-06-30
3008,1,1960-02-01
3008,115,1960-02-01
3008,278,1960-02-03
3008,114,1961-10-27
3008,348,1962-03-31
3009,1,1962-08-14
3010,1,1957-04-09
3011,19,1962-06-28
3012,22,1960-10-17
3013,19,1961-04-21
3013,1,1962-04-20
3014,200,1957-06-18
3014,1,1961-10-15
3015,348,1960-07-23
3015,40,1962-07-13
3015,1,1962-08-07
3016,19,1962-11-17
3016,300,1963-04-29
3017,19,1962-09-24
3018,200,1961-12-29
3018,200,1961-12-29
3018,200,1961-12-29
3018,200,1962-05-02
3018,20,1963-03-28
3019,19,1959-08-18
3019,19,1961-01-06
3019,1,1961-06-19
3019,19,1963-02-01
3021,200,1962-05-01
3021,300,1962-08-03
3022,353,1960-09-06
3023,1,1960-05-06
3023,1,1961-12-02
3024,348,1957-03-05
3024,19,1958-11-25
3024,19,1960-02-12
3024,207,1960-09-16
3024,40,1961-05-19
3025,19,1957-09-23
3025,1,1958-06-05
3025,1,1959-07-13
3026,300,1959-06-17
3026,60,1960-02-26
3026,1,1960-02-26
3026,1,1960-10-03
3026,278,1960-10-07
3026,400,1960-10-16
3026,1,1960-10-16
3026,1,1962-04-05
3026,40,1962-04-17
3026,200,1962-09-29
3027,1,1956-09-20
3027,1,1957-01-30
3027,1,1961-04-28
3028,1,1959-06-14
3029,1,1960-03-27
3030,1,1961-11-07
3031,300,1962-07-26
3032,74,1956-02-01
3032,1,1956-05-21
3032,19,1957-01-24
3032,152,1957-06-17
3032,19,1958-08-10
3032,100,1959-02-23
3032,1,1959-03-03
3032,152,1959-08-18
3032,19,1960-02-08
3032,200,1961-04-22
3032,400,1962-02-04
3032,74,1963-01-13
3033,400,1962-02-23
3033,48,1962-11-17
3034,19,1958-04-16
3034,19,1960-04-23
3034,200,1960-09-10
3034,40,1961-06-24
3034,1,1962-01-28
3034,40,1963-01-12
3035,31,1963-04-28
3036,19,1961-01-11
3037,1,1960-08-19
3038,40,1962-09-07
3039,1,1960-09-22
3040,1,1957-08-21
3040,1,1958-07-23
3040,1,1959-05-21
3040,30,1959-10-19
3040,152,1959-11-17
3040,152,1960-02-14
3040,200,1961-12-15
3040,1,1962-06-16
3041,353,1958-12-27
3042,101,1957-09-28
3043,100,1956-05-26
3043,300,1959-07-28
3044,1,1956-01-24
3044,1,1959-07-23
3044,1,1962-05-30
3044,22,1963-06-29
3045,1,1960-08-10
3045,1,1962-04-08
3046,400,1962-07-06
3047,100,1959-02-28
3047,1,1959-09-29
3047,300,1960-02-02
3047,1,1960-02-02
3048,152,1960-12-03
3048,87,1963-06-29
3049,114,1961-06-05
3049,19,1961-06-05
3050,1,1962-04-27
3051,152,1954-10-29
3052,200,1962-10-12
3053,74,1959-05-29
3053,40,1959-08-01
3053,348,1959-09-14
3053,19,1959-09-24
3053,19,1959-12-04
3053,200,1960-08-03
3053,2600,1960-08-29
3054,1,1962-09-12
3055,114,1961-04-19
3055,400,1962-09-01
3056,1,1958-07-30
3056,1,1959-05-31
3056,700,1961-01-11
3056,1,1961-06-30
3057,100,1960-04-12
3058,19,1962-06-03
3059,278,1955-03-28
3059,100,1955-06-04
3059,152,1955-09-16
3059,1,1957-07-31
3059,1,1959-08-07
3059,30,1961-04-27
3059,38,1962-01-05
3059,19,1962-02-02
3059,400,1962-03-30
3060,278,1955-03-28
3060,100,1955-06-04
3060,152,1955-09-16
3060,1,1957-07-31
3060,100,1958-04-16
3060,100,1958-06-27
3060,1,1959-08-07
3060,200,1960-04-28
3060,31,1960-10-12
3060,19,1961-09-08
3060,1,1961-12-12
3060,38,1962-01-05
3060,1,1962-03-30
3060,400,1962-12-01
3060,19,1962-12-01
3060,40,1963-01-25
3061,1,1961-11-13
3062,1100,1961-08-03
3063,1,1956-10-25
3063,19,1956-12-31
3063,200,1960-03-19
3063,218,1960-03-20
3063,1,1960-03-20
3063,30,1960-06-22
3063,1,1961-09-02
3064,74,1960-04-01
3065,19,1956-10-11
3065,100,1956-11-12
3065,74,1956-12-03
3065,1,1960-03-30
3065,200,1961-10-05
3065,200,1961-10-18
3065,500,1962-09-15
3066,1,1961-07-13
3067,1,1959-08-09
3068,1,1960-06-16
3068,100,1962-11-19
3068,19,1962-11-19
3068,19,1963-03-06
3069,19,1957-06-22
3069,19,1958-07-17
3069,1,1958-08-22
3069,1,1960-05-24
3069,19,1960-11-16
3069,19,1960-12-25
3069,200,1961-01-14
3069,152,1961-05-10
3069,19,1961-06-04
3069,63,1961-12-03
3069,200,1961-12-04
3069,1,1962-04-01
3069,30,1962-04-02
3069,19,1962-04-04
3070,1,1959-02-06
3070,100,1959-03-05
3070,41,1959-07-24
3070,160,1959-09-24
3070,100,1960-08-06
3071,1,1960-01-10
3071,1,1961-05-20
3072,1,1962-04-19
3073,1,1960-05-05
3073,800,1961-03-25
3073,200,1961-10-03
3073,1,1962-06-26
3073,100,1962-12-15
3073,200,1963-04-18
3073,300,1963-07-06
3073,19,1963-09-01
3074,100,1959-06-10
3074,114,1959-07-28
3074,30,1959-12-16
3075,19,1957-10-11
3076,22,1962-07-07
3077,100,1954-05-05
3078,200,1957-06-22
3078,1,1960-04-22
3079,1,1958-08-28
3079,100,1958-09-09
3080,19,1961-01-16
3080,200,1962-04-05
3080,19,1962-11-28
3081,131,1962-03-20
3082,87,1955-04-13
3082,123,1957-03-06
3082,19,1957-06-08
3082,19,1958-04-07
3082,1,1958-09-25
3082,1,1960-04-11
3082,1,1960-11-14
3082,82,1961-05-14
3082,1,1961-06-18
3082,200,1962-06-21
3082,1,1962-07-19
3082,40,1962-07-22
3083,300,1958-08-27
3083,22,1961-01-13
3084,100,1957-03-30
3084,114,1957-03-30
3084,152,1957-07-28
3084,30,1958-09-30
3084,1,1959-12-02
3084,19,1960-02-29
3084,1,1960-07-19
3084,200,1960-09-19
3084,63,1960-09-19
3084,87,1962-06-14
3085,100,1956-08-24
3085,300,1958-12-09
3085,2600,1960-03-21
3086,200,1959-12-11
3087,19,1962-06-13
3088,1,1958-10-20
3088,600,1961-08-10
3088,100,1961-08-16
3088,400,1962-08-18
3088,900,1962-12-28
3089,63,1963-03-31
3090,200,1957-03-18
3091,74,1954-03-19
3091,100,1958-07-31
3091,300,1959-02-08
3091,1,1960-05-08
3092,200,1958-09-19
3092,19,1960-05-17
3092,400,1961-08-13
3092,1,1961-09-14
3093,19,1960-05-07
3093,1,1961-03-29
3093,300,1961-06-23
3093,1,1961-07-22
3094,1,1962-04-07
3095,258,1955-01-28
3095,30,1957-03-05
3095,200,1959-06-10
3095,100,1959-06-13
3095,200,1959-07-06
3095,200,1959-07-06
3095,200,1959-07-08
3095,200,1959-07-08
3095,200,1959-07-19
3095,200,1959-07-21
3095,200,1959-07-22
3095,200,1959-07-25
3095,200,1959-07-28
3095,200,1959-07-28
3095,100,1959-07-31
3095,200,1959-08-01
3095,200,1959-08-01
3095,200,1959-08-04
3095,200,1960-07-09
3095,100,1962-05-26
3095,200,1962-05-26
3096,1,1962-04-01
3097,1,1960-07-15
3098,1,1960-07-10
3099,23,1960-07-05
3100,122,1959-07-14
3100,1,1960-06-10
3100,100,1960-11-01
3100,1,1961-07-03
3101,19,1960-09-05
3101,1,1961-11-28
3102,200,1960-01-11
3102,30,1962-12-21
3103,133,1958-01-10
3103,1,1961-11-12
3104,40,1963-05-04
3105,63,1962-11-11
3106,100,1962-12-01
3107,1,1955-04-24
3107,300,1958-05-25
3107,1,1958-09-13
3107,1,1958-10-17
3107,300,1958-10-24
3107,1,1958-11-07
3107,100,1958-11-17
3107,300,1958-11-18
3107,64,1958-11-18
3107,1,1959-01-21
3107,348,1959-05-22
3107,1,1960-05-17
3107,30,1960-11-16
3107,30,1960-12-20
3107,100,1961-02-22
3108,1,1959-07-02
3109,278,1953-05-31
3109,100,1959-02-02
3109,300,1959-06-25
3109,200,1959-12-04
3109,200,1960-12-05
3109,1,1961-07-27
3109,100,1961-09-09
3109,100,1961-09-09
3109,19,1961-12-01
3110,207,1961-06-22
3110,114,1961-12-06
3110,400,1963-04-23
3111,1,1958-11-04
3111,19,1961-10-19
3111,1,1962-01-11
3112,1,1962-03-22
3113,1,1961-10-30
3113,400,1963-05-09
3114,200,1962-05-11
3115,133,1954-10-23
3115,283,1956-10-22
3115,200,1957-03-01
3115,100,1957-07-25
3115,1,1957-07-25
3115,200,1958-02-26
3115,100,1958-03-01
3115,800,1960-07-04
3115,300,1961-01-08
3115,300,1961-05-16
3115,100,1961-05-27
3115,100,1961-06-22
3115,100,1961-10-13
3115,19,1961-10-13
3115,114,1962-03-08
3115,1,1962-06-15
3115,300,1962-06-16
3115,19,1962-06-16
3115,19,1962-07-09
3115,74,1962-08-19
3116,74,1960-06-28
3116,200,1960-11-05
3117,300,1961-03-03
3117,1,1961-04-19
3117,200,1961-05-16
3117,30,1961-07-31
3117,19,1961-10-13
3117,1,1961-11-09
3117,200,1962-08-03
3117,82,1962-09-07
3117,200,1962-11-14
3118,74,1955-11-18
3118,100,1957-05-04
3118,30,1958-10-07
3118,100,1958-11-14
3118,400,1958-12-12
3118,300,1959-08-28
3118,74,1960-10-21
3118,152,1961-02-13
3118,700,1961-07-24
3119,22,1961-06-14
3119,74,1961-09-15
3119,63,1962-04-21
3119,1,1962-04-29
3120,1,1961-08-24
3120,100,1962-09-25
3121,200,1962-05-08
3121,200,1962-05-29
3121,200,1962-05-30
3121,300,1962-05-30
3121,400,1962-10-29
3121,20,1963-06-12
3121,200,1963-06-13
3122,400,1962-01-26
3122,1,1962-07-26
3122,1,1962-11-19
3123,1,1962-01-11
3123,2,1962-01-19
3123,22,1963-06-19
3124,300,1962-03-26
3124,19,1962-03-26
3125,1,1959-06-14
3125,500,1960-05-22
3126,1,1958-07-23
3127,1,1957-06-26
3127,1,1959-12-04
3128,19,1958-03-11
3128,1,1958-06-03
3129,1,1958-08-26
3129,1,1963-05-04
3130,184,1957-11-20
3130,100,1958-06-19
3130,100,1958-12-14
3130,1,1959-01-28
3130,200,1959-06-11
3130,1,1959-06-21
3130,600,1959-07-18
3130,1,1959-11-20
3130,1,1960-01-07
3130,1,1960-07-15
3130,1,1960-10-06
3130,1,1961-03-12
3130,1,1961-06-16
3130,1,1961-08-08
3131,200,1960-03-09
3131,100,1960-10-28
3131,200,1961-11-01
3132,114,1960-05-27
3132,1,1960-08-10
3132,200,1960-08-16
3132,1,1960-09-11
3132,19,1960-09-27
3132,82,1960-11-04
3132,19,1960-11-21
3132,59,1961-12-01
3132,1,1962-01-04
3132,100,1962-02-02
3132,200,1962-09-23
3132,82,1962-09-30
3132,358,1962-11-16
3132,87,1962-11-16
3132,82,1962-11-30
3132,200,1963-02-21
3132,200,1963-03-01
3132,333,1963-03-19
3133,100,1961-02-18
3133,500,1961-03-01
3133,400,1961-07-04
3133,19,1962-02-03
3134,1,1957-05-13
3134,200,1957-12-14
3134,200,1959-04-12
3134,30,1961-04-29
3134,30,1962-06-06
3134,600,1963-06-07
3134,19,1963-06-07
3134,300,1963-09-08
3134,1,1963-09-08
3135,30,1960-06-02
3135,200,1962-04-15
3136,1,1961-04-26
3137,400,1957-04-24
3137,2800,1961-05-21
3138,30,1959-09-23
3138,400,1960-10-08
3139,1,1960-08-25
3140,1,1958-11-18
3141,400,1957-04-22
3141,300,1958-06-07
3141,200,1960-11-12
3141,300,1962-03-31
3141,20,1963-03-01
3142,278,1955-05-07
3142,170,1957-08-09
3142,100,1957-09-04
3142,207,1958-02-26
3142,1,1958-07-31
3142,200,1958-08-20
3142,19,1961-02-28
3142,63,1961-08-25
3142,400,1961-10-10
3142,200,1962-04-27
3142,100,1962-07-27
3143,1,1961-09-15
3144,114,1962-05-10
3145,1,1962-04-14
3146,1,1957-07-08
3146,1,1961-10-19
3147,219,1959-06-17
3148,200,1962-11-24
3148,400,1962-12-11
3148,400,1962-12-12
3148,400,1963-01-21
3149,1,1960-11-22
3150,22,1960-05-04
3150,1,1962-04-21
3150,200,1962-05-22
3150,800,1962-08-27
3151,30,1962-11-19
3152,1,1961-11-10
3153,1,1961-03-27
3153,19,1961-04-18
3153,1,1961-06-22
3153,19,1962-01-05
3153,2,1962-10-17
3154,1,1960-07-18
3155,200,1958-06-22
3155,100,1958-08-28
3155,300,1959-06-19
3155,1,1959-06-19
3155,300,1960-01-22
3155,100,1961-02-06
3155,300,1961-03-07
3155,1,1961-06-10
3156,1,1959-03-23
3157,63,1962-03-22
3158,600,1955-08-25
3158,19,1961-03-15
3158,40,1963-02-22
3159,22,1962-06-12
3160,22,1957-02-21
3160,300,1961-03-06
3160,300,1961-03-06
3160,19,1961-04-12
3160,1,1961-09-06
3161,74,1961-09-15
3162,1,1962-07-09
3163,100,1959-02-13
3163,1,1959-08-05
3163,1,1960-09-11
3163,1,1960-11-26
3163,200,1961-01-22
3163,1,1961-01-22
3163,40,1961-03-17
3163,400,1961-06-03
3163,63,1961-06-03
3163,40,1962-04-21
3163,63,1962-10-20
3163,22,1963-04-15
3163,40,1963-06-03
3164,200,1960-10-02
3164,19,1962-04-14
3165,61,1962-04-03
3166,100,1961-03-03
3166,100,1961-05-05
3166,300,1961-05-10
3166,300,1961-08-14
3166,19,1961-08-14
3166,200,1961-11-23
3166,87,1962-01-12
3166,278,1962-05-11
3166,1,1962-05-12
3166,38,1962-11-02
3166,63,1962-12-25
3167,19,1959-07-07
3167,136,1961-02-10
3167,1,1962-05-12
3168,1,1960-10-25
3169,1,1959-03-10
3169,1,1961-08-10
3170,100,1960-03-13
3170,19,1961-01-02
3172,22,1962-06-02
3173,19,1961-08-10
3173,19,1961-10-11
3173,1,1962-02-18
3174,74,1955-02-01
3174,1,1958-04-14
3174,63,1958-04-24
3174,30,1960-08-07
3174,152,1960-08-17
3174,2,1960-09-20
3174,30,1960-10-13
3174,30,1960-10-29
3174,30,1960-11-26
3174,300,1960-11-26
3174,30,1961-07-06
3174,200,1962-08-24
3174,63,1962-08-24
3174,400,1963-02-06
3174,63,1963-08-20
3174,200,1963-08-27
3175,1,1960-06-12
3175,100,1960-10-03
3175,1,1962-05-30
3176,100,1956-05-29
3176,40,1963-02-17
3178,1,1958-04-22
3179,30,1962-12-31
3180,19,1954-07-05
3180,19,1958-09-03
3180,200,1958-09-06
3180,1,1961-02-16
3180,200,1961-02-20
3180,41,1961-06-14
3180,40,1962-09-27
3181,300,1959-09-07
3181,19,1959-09-07
3183,19,1957-08-13
3183,19,1958-09-10
3183,19,1960-04-29
3183,100,1960-09-09
3183,40,1962-08-25
3184,74,1960-04-02
3184,19,1962-07-04
3184,19,1963-03-24
3185,300,1962-05-19
3185,40,1962-12-01
3186,19,1959-04-04
3186,22,1963-09-12
3186,400,1963-10-19
3186,19,1963-10-19
3187,1,1962-05-19
3188,158,1959-10-12
3188,1,1959-10-12
3188,1,1960-04-03
3188,1,1961-04-23
3188,19,1962-04-02
3189,184,1959-05-08
3190,200,1959-10-07
3190,400,1959-10-25
3190,1,1960-05-25
3190,1,1960-07-27
3190,400,1960-11-26
3191,1,1955-10-11
3191,300,1957-05-18
3191,200,1957-08-24
3191,300,1957-08-30
3191,300,1957-09-12
3191,63,1960-09-16
3191,200,1960-10-05
3191,1,1960-10-05
3191,300,1961-07-17
3192,200,1962-07-16
3193,300,1960-09-08
3193,30,1960-10-16
3193,87,1961-04-07
3193,200,1961-04-29
3193,300,1962-01-01
3193,19,1962-02-23
3193,100,1962-10-27
3194,19,1959-08-10
3194,1,1960-08-28
3196,348,1959-10-19
3196,1,1961-10-09
3196,1,1961-10-22
3197,1,1961-04-18
3198,19,1961-07-17
3198,1,1962-03-20
3199,1,1961-03-04
3199,19,1962-08-14
3200,1,1954-06-02
3201,19,1962-05-10
3202,100,1958-10-20
3202,200,1961-09-05
3202,63,1961-11-10
3203,1,1959-05-31
3203,400,1961-01-03
3203,300,1961-05-21
3203,19,1963-06-08
3203,64,1963-09-09
3204,19,1963-05-14
3205,1,1955-05-12
3205,1,1957-04-16
3205,100,1957-06-04
3205,1,1958-06-19
3205,30,1961-05-28
3206,1,1960-09-03
3208,200,1957-06-19
3208,200,1958-03-19
3208,1,1961-05-31
3208,300,1961-07-23
3208,300,1961-12-16
3208,200,1962-09-29
3208,1300,1963-01-11
3209,1,1961-03-15
3210,1,1955-06-05
3210,1,1956-01-15
3210,19,1956-07-28
3210,1,1957-03-10
3210,1,1958-10-26
3210,30,1959-03-12
3210,152,1959-06-27
3210,1,1959-08-09
3210,30,1959-09-02
3210,30,1959-12-02
3211,19,1959-07-07
3212,1,1956-04-27
3212,1,1960-05-12
3212,1,1961-05-24
3212,353,1962-11-28
3213,19,1959-10-19
3214,1,1961-04-22
3215,300,1957-09-02
3215,1,1961-09-09
3216,19,1962-01-25
3217,1,1962-03-28
3217,19,1962-04-02
3217,19,1962-06-28
3217,1100,1962-08-13
3217,19,1962-08-13
3219,114,1961-04-27
3219,1,1961-06-21
3219,400,1961-08-15
3220,1,1959-03-10
3220,19,1959-09-25
3220,30,1962-01-17
3220,30,1962-04-02
3221,30,1959-10-29
3221,122,1960-01-14
3222,114,1959-05-05
3223,19,1962-08-24
3224,19,1956-04-09
3225,22,1961-07-13
3225,19,1961-10-19
3225,200,1962-03-02
3225,19,1962-03-02
3225,22,1962-07-14
3226,1,1961-03-26
3227,200,1960-02-07
3228,22,1958-06-16
3229,1,1961-08-30
3229,1,1961-09-25
3229,1,1961-09-25
3229,1,1962-07-10
3229,1,1962-08-12
3229,1,1962-09-12
3229,1,1962-09-22
3229,19,1962-09-29
3230,30,1960-12-26
3230,122,1961-10-02
3230,1,1962-04-22
3230,63,1962-10-12
3230,1,1962-10-20
3230,1,1962-11-10
3231,1,1961-03-29
3232,1,1962-03-22
3232,40,1962-05-05
3233,1,1962-09-02
3233,200,1963-02-08
3234,200,1958-03-29
3235,19,1963-08-18
3236,1,1961-05-14
3237,200,1960-03-07
3237,1,1960-06-25
3237,1,1961-03-19
3238,1,1961-05-21
3238,40,1961-10-14
3238,30,1962-03-26
3238,30,1962-07-02
3239,700,1961-03-07
3239,40,1962-12-14
3240,152,1959-12-09
3240,152,1960-05-24
3240,1,1960-08-30
3240,31,1960-09-05
3240,300,1962-01-12
3240,300,1962-01-22
3241,1,1957-11-27
3241,100,1959-02-12
3241,2,1959-02-16
3241,184,1959-03-08
3241,1,1959-07-14
3241,200,1960-05-11
3241,100,1960-05-11
3241,200,1960-09-14
3241,200,1960-09-22
3241,1,1961-05-18
3241,100,1962-06-27
3241,1,1962-06-28
3242,100,1959-01-07
3243,100,1960-07-26
3244,22,1962-09-01
3245,200,1957-08-05
3245,131,1959-06-15
3245,131,1961-04-22
3245,200,1961-09-25
3246,200,1955-06-12
3246,1,1955-06-12
3246,200,1960-02-16
3246,100,1960-04-05
